date,Open,High,Low,Close,Adj Close,Volume,change,Change-close
2015-10-05,8005.100098,8128.899902,8005.100098,8119.299805,8119.299805,183100,54.200196,168.399903
2015-10-06,8180.450195,8180.950195,8096.5,8152.899902,8152.899902,178500,61.15039,33.600097
2015-10-07,8146.200195,8188.899902,8132.899902,8177.399902,8177.399902,193900,-6.699707,24.5
2015-10-08,8196.75,8196.75,8105.850098,8129.350098,8129.350098,171700,19.350098,-48.049804
2015-10-09,8186.350098,8232.200195,8139.649902,8189.700195,8189.700195,199700,57,60.350097
2015-10-12,8231.5,8244.5,8128.200195,8143.600098,8143.600098,199100,41.799805,-46.100097
2015-10-13,8121.950195,8150.25,8088.600098,8131.700195,8131.700195,145900,-21.649903,-11.899903
2015-10-14,8102.399902,8139.299805,8096.350098,8107.899902,8107.899902,138900,-29.300293,-23.800293
2015-10-15,8134.350098,8190.549805,8129.799805,8179.5,8179.5,167200,26.450196,71.600098
2015-10-16,8193.650391,8246.400391,8147.649902,8238.150391,8238.150391,156400,14.150391,58.650391
2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500,24.399414,36.899414
2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100,5.25,-13.399414
2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800,-3.300782,-9.950196
2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000,56.549805,43.75
2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900,38.200196,-34.90039
2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700,-30.200196,-27.649414
2015-10-28,8188.899902,8209.099609,8131.799805,8171.200195,8171.200195,188900,-44.000489,-61.700196
2015-10-29,8175.450195,8179.600098,8098,8111.75,8111.75,217500,4.25,-59.450195
2015-10-30,8123.549805,8146.100098,8044.399902,8065.799805,8065.799805,199500,11.799805,-45.950195
2015-11-02,8054.549805,8060.700195,7995.600098,8050.799805,8050.799805,136100,-11.25,-15
2015-11-03,8086.350098,8100.350098,8031.75,8060.700195,8060.700195,132500,35.550293,9.90039
2015-11-04,8104.899902,8116.100098,8027.299805,8040.200195,8040.200195,122100,44.199707,-20.5
2015-11-05,8030.350098,8031.200195,7944.100098,7955.450195,7955.450195,132100,-9.850097,-84.75
2015-11-06,7956.549805,8002.649902,7926.149902,7954.299805,7954.299805,219500,1.09961,-1.15039
2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800,-166.049805,-39.09961
2015-11-10,7877.600098,7885.100098,7772.850098,7783.350098,7783.350098,165200,-37.600097,-131.850097
2015-11-13,7838.799805,7847.950195,7730.899902,7762.25,7762.25,182600,55.449707,-21.100098
2015-11-16,7732.950195,7838.850098,7714.149902,7806.600098,7806.600098,149500,-29.299805,44.350098
2015-11-17,7848.75,7860.450195,7793,7837.549805,7837.549805,145000,42.149902,30.949707
2015-11-18,7823.149902,7843.399902,7725.049805,7731.799805,7731.799805,143600,-14.399903,-105.75
2015-11-19,7788.5,7854.899902,7765.450195,7842.75,7842.75,132600,56.700195,110.950195
2015-11-20,7841.899902,7906.950195,7817.799805,7856.549805,7856.549805,151900,-0.850098,13.799805
2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000,12.950195,-7.299805
2015-11-24,7837,7870.350098,7812.649902,7831.600098,7831.600098,130600,-12.25,-17.649902
2015-11-26,7837.149902,7897.100098,7832,7883.799805,7883.799805,219800,5.549804,52.199707
2015-11-27,7910.600098,7959.299805,7879.450195,7942.700195,7942.700195,150300,26.800293,58.90039
2015-11-30,7936.25,7966,7922.799805,7935.25,7935.25,216300,-6.450195,-7.450195
2015-12-01,7958.149902,7972.149902,7934.149902,7954.899902,7954.899902,138600,22.899902,19.649902
2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098,7931.350098,126300,21.800293,-23.549804
2015-12-03,7902.299805,7912.299805,7853.299805,7864.149902,7864.149902,125700,-29.050293,-67.200196
2015-12-04,7817.600098,7821.399902,7775.700195,7781.899902,7781.899902,152500,-46.549804,-82.25
2015-12-07,7816.549805,7825.399902,7746.049805,7765.399902,7765.399902,137600,34.649903,-16.5
2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100,-26.899902,-63.699707
2015-12-09,7695.5,7702.850098,7606.899902,7612.5,7612.5,140000,-6.200195,-89.200195
2015-12-10,7643.299805,7691.950195,7610,7683.299805,7683.299805,140800,30.799805,70.799805
2015-12-11,7699.600098,7703.049805,7575.299805,7610.450195,7610.450195,167800,16.300293,-72.84961
2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900,-52.25,39.59961
2015-12-15,7659.149902,7705,7625.100098,7700.899902,7700.899902,134300,9.100097,50.850097
2015-12-16,7725.25,7776.600098,7715.75,7750.899902,7750.899902,154300,24.350098,50
2015-12-17,7783.049805,7852.899902,7737.549805,7844.350098,7844.350098,175900,32.149903,93.450196
2015-12-18,7828.899902,7836.149902,7753.350098,7761.950195,7761.950195,191400,-15.450196,-82.399903
2015-12-21,7745.649902,7840.75,7733.450195,7834.450195,7834.450195,126300,-16.300293,72.5
2015-12-22,7829.399902,7846.299805,7776.850098,7786.100098,7786.100098,125700,-5.050293,-48.350097
2015-12-23,7830.450195,7871.450195,7826.100098,7865.950195,7865.950195,117900,44.350097,79.850097
2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500,22.799805,-4.90039
2015-12-28,7863.200195,7937.200195,7863,7925.149902,7925.149902,122900,2.15039,64.100097
2015-12-29,7929.200195,7942.149902,7902.75,7928.950195,7928.950195,113000,4.050293,3.800293
2015-12-30,7938.600098,7944.75,7889.850098,7896.25,7896.25,106800,9.649903,-32.700195
2015-12-31,7897.799805,7955.549805,7891.149902,7946.350098,7946.350098,150900,1.549805,50.100098
2016-01-04,7924.549805,7937.549805,7781.100098,7791.299805,7791.299805,134700,-21.800293,-155.050293
2016-01-05,7828.399902,7831.200195,7763.25,7784.649902,7784.649902,145200,37.100097,-6.649903
2016-01-06,7788.049805,7800.950195,7721.200195,7741,7741,147100,3.399903,-43.649902
2016-01-07,7673.350098,7674.950195,7556.600098,7568.299805,7568.299805,188900,-67.649902,-172.700195
2016-01-08,7611.649902,7634.100098,7581.049805,7601.350098,7601.350098,157400,43.350097,33.050293
2016-01-11,7527.450195,7605.100098,7494.350098,7563.850098,7563.850098,189000,-73.899903,-37.5
2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900,23.350097,-53.550293
2016-01-13,7557.899902,7590.950195,7425.799805,7562.399902,7562.399902,215200,47.600097,52.100097
2016-01-14,7467.399902,7604.799805,7443.799805,7536.799805,7536.799805,200800,-95,-25.600097
2016-01-15,7561.649902,7566.5,7427.299805,7437.799805,7437.799805,197500,24.850097,-99
2016-01-18,7420.350098,7463.649902,7336.399902,7351,7351,233600,-17.449707,-86.799805
2016-01-19,7381.799805,7462.75,7364.149902,7435.100098,7435.100098,188300,30.799805,84.100098
2016-01-20,7357,7470.899902,7241.5,7309.299805,7309.299805,225600,-78.100098,-125.800293
2016-01-21,7376.649902,7398.700195,7250,7276.799805,7276.799805,240700,67.350097,-32.5
2016-01-22,7355.700195,7433.399902,7327.600098,7422.450195,7422.450195,229200,78.90039,145.65039
2016-01-25,7468.75,7487.149902,7421.200195,7436.149902,7436.149902,163200,46.299805,13.699707
2016-01-27,7469.600098,7477.899902,7419.700195,7437.75,7437.75,187600,33.450196,1.600098
2016-01-28,7426.5,7468.850098,7409.600098,7424.649902,7424.649902,274500,-11.25,-13.100098
2016-01-29,7413.350098,7575.649902,7402.799805,7563.549805,7563.549805,298700,-11.299804,138.899903
2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400,25.950195,-7.59961
2016-02-02,7566.649902,7576.299805,7428.049805,7455.549805,7455.549805,230200,10.699707,-100.40039
2016-02-03,7392.450195,7419.399902,7350.299805,7361.799805,7361.799805,192000,-63.09961,-93.75
2016-02-04,7411.450195,7457.049805,7365.950195,7404,7404,222700,49.65039,42.200195
2016-02-05,7418.25,7503.149902,7406.649902,7489.100098,7489.100098,249800,14.25,85.100098
2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500,0.600097,-101.850098
2016-02-09,7303.950195,7323.450195,7275.149902,7298.200195,7298.200195,212100,-83.299805,-89.049805
2016-02-10,7264.299805,7271.850098,7177.75,7215.700195,7215.700195,246900,-33.90039,-82.5
2016-02-11,7203.600098,7208.649902,6959.950195,6976.350098,6976.350098,292300,-12.100097,-239.350097
2016-02-12,7023.649902,7034.799805,6869,6980.950195,6980.950195,333900,47.299804,4.600097
2016-02-15,7057.350098,7182.799805,7056.799805,7162.950195,7162.950195,354200,76.399903,182
2016-02-16,7201.25,7204.649902,7037.700195,7048.25,7048.25,253800,38.299805,-114.700195
2016-02-17,7058.850098,7123.700195,6960.649902,7108.450195,7108.450195,260000,10.600098,60.200195
2016-02-18,7177.399902,7215.100098,7127.850098,7191.75,7191.75,246700,68.949707,83.299805
2016-02-19,7170.549805,7226.850098,7145.950195,7210.75,7210.75,192300,-21.200195,19
2016-02-22,7208.850098,7252.399902,7200.700195,7234.549805,7234.549805,154400,-1.899902,23.799805
2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400,5.75,-125
2016-02-24,7075,7090.799805,7009.75,7018.700195,7018.700195,199700,-34.549805,-90.84961
2016-02-25,7029.850098,7034.200195,6961.399902,6970.600098,6970.600098,283100,11.149903,-48.100097
2016-02-26,7039.299805,7052.899902,6985.100098,7029.75,7029.75,206700,68.699707,59.149902
2016-02-29,7050.450195,7094.600098,6825.799805,6987.049805,6987.049805,473400,20.700195,-42.700195
2016-03-01,7038.25,7235.5,7035.100098,7222.299805,7222.299805,275100,51.200195,235.25
2016-03-02,7321.700195,7380.350098,7308.149902,7368.850098,7368.850098,338500,99.40039,146.550293
2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098,7475.600098,278600,60.699707,106.75
2016-03-04,7505.399902,7505.899902,7444.100098,7485.350098,7485.350098,281700,29.799804,9.75
2016-03-08,7486.399902,7527.149902,7442.149902,7485.299805,7485.299805,257000,1.049804,-0.050293
2016-03-09,7436.100098,7539,7424.299805,7531.799805,7531.799805,245100,-49.199707,46.5
2016-03-10,7545.350098,7547.100098,7447.399902,7486.149902,7486.149902,224700,13.550293,-45.649903
2016-03-11,7484.850098,7543.950195,7460.600098,7510.200195,7510.200195,198700,-1.299804,24.050293
2016-03-14,7542.600098,7583.700195,7515.049805,7538.75,7538.75,166900,32.399903,28.549805
2016-03-15,7535.850098,7545.200195,7452.799805,7460.600098,7460.600098,193700,-2.899902,-78.149902
2016-03-16,7457.049805,7508,7405.149902,7498.75,7498.75,195400,-3.550293,38.149902
2016-03-17,7557.399902,7585.299805,7479.399902,7512.549805,7512.549805,239600,58.649902,13.799805
2016-03-18,7534.649902,7613.600098,7517.899902,7604.350098,7604.350098,237400,22.100097,91.800293
2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800,14.850097,99.899902
2016-03-22,7695.549805,7728.200195,7643.799805,7714.899902,7714.899902,208900,-8.700195,10.649902
2016-03-23,7717.450195,7726.850098,7670.600098,7716.5,7716.5,199600,2.550293,1.600098
2016-03-28,7741,7749.399902,7587.700195,7615.100098,7615.100098,242400,24.5,-101.399902
2016-03-29,7606.549805,7652.899902,7582.25,7597,7597,216800,-8.550293,-18.100098
2016-03-30,7651.100098,7741.950195,7643.450195,7735.200195,7735.200195,232600,54.100098,138.200195
2016-03-31,7727.649902,7777.600098,7702,7738.399902,7738.399902,380100,-7.550293,3.199707
2016-04-01,7718.049805,7740.149902,7666.100098,7713.049805,7713.049805,183900,-20.350097,-25.350097
2016-04-04,7733.149902,7764.450195,7704.399902,7758.799805,7758.799805,155500,20.100097,45.75
2016-04-05,7736.299805,7736.299805,7588.649902,7603.200195,7603.200195,203800,-22.5,-155.59961
2016-04-06,7636.049805,7638.649902,7591.75,7614.350098,7614.350098,165600,32.84961,11.149903
2016-04-07,7630.399902,7630.75,7535.850098,7546.450195,7546.450195,234400,16.049804,-67.899903
2016-04-08,7542.350098,7569.350098,7526.700195,7555.200195,7555.200195,143400,-4.100097,8.75
2016-04-11,7577.799805,7678.799805,7516.850098,7671.399902,7671.399902,179800,22.59961,116.199707
2016-04-12,7669.25,7717.399902,7663.350098,7708.950195,7708.950195,163400,-2.149902,37.550293
2016-04-13,7777.149902,7864.799805,7772.200195,7850.450195,7850.450195,220400,68.199707,141.5
2016-04-18,7908.149902,7920.600098,7842.75,7914.700195,7914.700195,184600,57.699707,64.25
2016-04-20,7950.049805,7950.399902,7877.549805,7914.75,7914.75,205300,35.34961,0.049805
2016-04-21,7953.649902,7978.450195,7884.100098,7912.049805,7912.049805,223700,38.899902,-2.700195
2016-04-22,7891.799805,7923.350098,7873.350098,7899.299805,7899.299805,183300,-20.25,-12.75
2016-04-25,7894.799805,7911,7827,7855.049805,7855.049805,146300,-4.5,-44.25
2016-04-26,7828.149902,7974.5,7822.549805,7962.649902,7962.649902,202400,-26.899903,107.600097
2016-04-27,7942,7991,7940.549805,7979.899902,7979.899902,206800,-20.649902,17.25
2016-04-28,7967.399902,7992,7834.450195,7847.25,7847.25,292500,-12.5,-132.649902
2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700,-3,2.549805
2016-05-02,7822.700195,7829.799805,7777.299805,7805.899902,7805.899902,146300,-27.09961,-43.899903
2016-05-03,7824.799805,7890.25,7735.149902,7747,7747,186500,18.899903,-58.899902
2016-05-04,7724.149902,7749,7697.25,7706.549805,7706.549805,199700,-22.850098,-40.450195
2016-05-05,7731,7777.549805,7706.850098,7735.5,7735.5,185100,24.450195,28.950195
2016-05-06,7717.649902,7738.899902,7678.350098,7733.450195,7733.450195,163600,-17.850098,-2.049805
2016-05-09,7755.25,7873.649902,7753.549805,7866.049805,7866.049805,160600,21.799805,132.59961
2016-05-10,7873.549805,7896.899902,7837.700195,7887.799805,7887.799805,162000,7.5,21.75
2016-05-11,7804.649902,7893.100098,7780.899902,7848.850098,7848.850098,214100,-83.149903,-38.949707
2016-05-12,7871.450195,7916.049805,7849.649902,7900.399902,7900.399902,152700,22.600097,51.549804
2016-05-13,7881,7881,7784.200195,7814.899902,7814.899902,179500,-19.399902,-85.5
2016-05-16,7831.200195,7873.899902,7772.149902,7860.75,7860.75,205200,16.300293,45.850098
2016-05-17,7896.850098,7940.100098,7879.700195,7890.75,7890.75,183400,36.100098,30
2016-05-18,7846.75,7882.049805,7810.75,7870.149902,7870.149902,156400,-44,-20.600098
2016-05-19,7875.5,7876.200195,7766.799805,7783.399902,7783.399902,170400,5.350098,-86.75
2016-05-20,7792.200195,7812.399902,7735.75,7749.700195,7749.700195,157000,8.800293,-33.699707
2016-05-23,7813.950195,7820.600098,7722.200195,7731.049805,7731.049805,172000,64.25,-18.65039
2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098,7748.850098,147000,7,17.800293
2016-05-25,7811.799805,7941.200195,7809.299805,7934.899902,7934.899902,176200,62.949707,186.049804
2016-05-26,7974.450195,8083,7948.5,8069.649902,8069.649902,264300,39.550293,134.75
2016-05-27,8081.950195,8164.200195,8077.049805,8156.649902,8156.649902,260900,12.300293,87
2016-05-30,8166.5,8200,8150.799805,8178.5,8178.5,247400,9.850098,21.850098
2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098,8160.100098,471000,31.349609,-18.399902
2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400,19.100097,19.850097
2016-06-02,8156.899902,8229.5,8154.75,8218.950195,8218.950195,181700,-23.050293,39
2016-06-03,8246.200195,8262,8209.849609,8220.799805,8220.799805,379000,27.25,1.84961
2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600,7.950195,-19.75
2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900,34.5,65.40039
2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300,19.049805,6.59961
2016-06-09,8273.349609,8273.349609,8184.600098,8203.599609,8203.599609,174900,0.299804,-69.450196
2016-06-10,8180.25,8265.599609,8162.850098,8170.049805,8170.049805,182200,-23.349609,-33.549804
2016-06-13,8102.25,8125.25,8063.899902,8110.600098,8110.600098,169700,-67.799805,-59.449707
2016-06-14,8134.399902,8134.950195,8069.5,8108.850098,8108.850098,145500,23.799804,-1.75
2016-06-15,8139.399902,8213.200195,8123.149902,8206.599609,8206.599609,169800,30.549804,97.749511
2016-06-16,8180.649902,8180.649902,8074.450195,8140.75,8140.75,189200,-25.949707,-65.849609
2016-06-17,8176.649902,8195.25,8135.799805,8170.200195,8170.200195,166600,35.899902,29.450195
2016-06-20,8115.75,8244.150391,8107.350098,8238.5,8238.5,168600,-54.450195,68.299805
2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000,16.900391,-18.599609
2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100,-6.25,-16.200196
2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100,-2.549804,66.75
2016-06-24,8029.100098,8100.700195,7927.049805,8088.600098,8088.600098,297600,-241.350097,-181.850097
2016-06-27,8039.350098,8120.649902,8039.350098,8094.700195,8094.700195,162500,-49.25,6.100097
2016-06-28,8096.049805,8146.350098,8086.850098,8127.850098,8127.850098,170400,1.34961,33.149903
2016-06-29,8173.100098,8212.400391,8157.649902,8204,8204,147000,45.25,76.149902
2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400,56.25,83.75
2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500,25.299805,40.599609
2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200,48.400391,42.350586
2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000,8.59961,-34.75
2016-07-07,8342,8361.950195,8317.700195,8337.900391,8337.900391,155500,6.049805,1.950196
2016-07-08,8350,8353.299805,8287.549805,8323.200195,8323.200195,137900,12.099609,-14.700196
2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800,90.149414,144.700196
2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600,34.699218,53.149414
2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500,19.40039,-1.549805
2016-07-14,8515.75,8571.400391,8500.700195,8565,8565,153900,-3.75,45.5
2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700,0.450195,-23.599609
2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300,22.649414,-32.700196
2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900,5.59961,19.84961
2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300,-13.09961,37.299804
2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000,16.850586,-55.75
2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200,9.550782,31.100586
2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000,-21.25,94.450196
2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800,-1.900391,-45
2016-07-27,8599.400391,8665,8572.049805,8615.799805,8615.799805,184100,8.75,25.149414
2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500,21.15039,50.5
2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000,2,-27.799805
2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400,15.799805,-1.950195
2016-08-02,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400,10.90039,-13.649414
2016-08-03,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000,12.299804,-78.050782
2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700,55.100586,6.25
2016-08-05,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900,49.100586,132.050782
2016-08-08,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600,29.699218,28.199218
2016-08-09,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100,16.450196,-33.099609
2016-08-10,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600,8.450195,-102.950195
2016-08-11,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200,-2.5,16.850586
2016-08-16,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800,78.099609,50.399414
2016-08-17,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100,-2.75,-18.5
2016-08-18,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300,24.799804,49.200195
2016-08-19,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900,21.049805,-6.349609
2016-08-22,8667,8684.849609,8614,8629.150391,8629.150391,152300,0.099609,-37.75
2016-08-23,8628.349609,8642.150391,8580,8632.599609,8632.599609,187500,-0.800782,3.449218
2016-08-24,8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600,15.900391,17.700196
2016-08-25,8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100,18.549804,-58.09961
2016-08-26,8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500,22.149414,-19.65039
2016-08-29,8583.75,8622,8543.75,8607.450195,8607.450195,129700,11.200195,34.90039
2016-08-30,8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200,39.299805,136.899414
2016-08-31,8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200,9.700196,41.850586
2016-09-01,8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900,7.399414,-11.549804
2016-09-02,8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500,21.699218,35
2016-09-06,8852.700195,8950.849609,8848.450195,8943,8943,195600,43.049804,133.349609
2016-09-07,8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100,25.700195,-25.049805
2016-09-08,8915.5,8960.349609,8896,8952.5,8952.5,217200,-2.450195,34.549805
2016-09-09,8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900,-18.200195,-85.799805
2016-09-12,8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500,-133.75,-151.100586
2016-09-14,8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300,-4.949218,11
2016-09-15,8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400,17.25,15.950196
2016-09-16,8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800,38.299804,37.299804
2016-09-19,8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700,8.600586,28.550782
2016-09-20,8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500,7.699218,-32.5
2016-09-21,8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800,14.399414,1.25
2016-09-22,8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800,96.199218,90.299804
2016-09-23,8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900,13.299805,-35.90039
2016-09-26,8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000,-23.649414,-108.5
2016-09-27,8748.900391,8768.5,8690.5,8706.400391,8706.400391,151400,25.850586,-16.649414
2016-09-28,8711.200195,8767.049805,8703.150391,8745.150391,8745.150391,165500,4.799804,38.75
2016-09-29,8792.700195,8800.650391,8558.25,8591.25,8591.25,372900,47.549804,-153.900391
2016-09-30,8581.5,8637.150391,8555.200195,8611.150391,8611.150391,181700,-9.75,19.900391
2016-10-03,8666.150391,8745.200195,8635,8738.099609,8738.099609,137300,55,126.949218
2016-10-04,8770,8783.650391,8736.099609,8769.150391,8769.150391,184300,31.900391,31.050782
2016-10-05,8806.349609,8806.950195,8731.400391,8743.950195,8743.950195,157200,37.199218,-25.200196
2016-10-06,8768.700195,8781.150391,8684.650391,8709.549805,8709.549805,163600,24.75,-34.40039
2016-10-07,8721.700195,8723.700195,8663.799805,8697.599609,8697.599609,150400,12.15039,-11.950196
2016-10-10,8735.349609,8745.799805,8703.950195,8708.799805,8708.799805,108400,37.75,11.200196
2016-10-13,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300,-37.299805,-135.450196
2016-10-14,8594,8604.450195,8549.799805,8583.400391,8583.400391,162800,20.650391,10.050782
2016-10-17,8612.950195,8615.400391,8506.150391,8520.400391,8520.400391,197400,29.549804,-63
2016-10-18,8556.049805,8685.099609,8555.900391,8677.900391,8677.900391,216600,35.649414,157.5
2016-10-19,8697.5,8698.75,8636.700195,8659.099609,8659.099609,172100,19.599609,-18.800782
2016-10-20,8693.349609,8727,8678.299805,8699.400391,8699.400391,161000,34.25,40.300782
2016-10-21,8708.599609,8709.099609,8652.049805,8693.049805,8693.049805,157300,9.199218,-6.350586
2016-10-24,8709.849609,8736.950195,8684.150391,8708.950195,8708.950195,157100,16.799804,15.90039
2016-10-25,8721.700195,8722.650391,8663.450195,8691.299805,8691.299805,189800,12.75,-17.65039
2016-10-26,8657.299805,8657.299805,8596.599609,8615.25,8615.25,219300,-34,-76.049805
2016-10-27,8607.099609,8624.849609,8550.25,8615.25,8615.25,242800,-8.150391,0
2016-10-28,8625,8653.75,8581.75,8638,8638,175500,9.75,22.75
2016-11-01,8653.150391,8669.599609,8614.5,8626.25,8626.25,165000,15.150391,-11.75
2016-11-02,8542.799805,8549.5,8504.849609,8514,8514,155300,-83.450195,-112.25
2016-11-03,8499.849609,8537.650391,8476.150391,8484.950195,8484.950195,170500,-14.150391,-29.049805
2016-11-04,8503.599609,8504,8400.25,8433.75,8433.75,224800,18.649414,-51.200195
2016-11-07,8535.75,8535.849609,8481.450195,8497.049805,8497.049805,172800,102,63.299805
2016-11-08,8540,8559.400391,8480.099609,8543.549805,8543.549805,195700,42.950195,46.5
2016-11-09,8067.5,8476.200195,8002.25,8432,8432,314300,-476.049805,-111.549805
2016-11-10,8555.599609,8598.450195,8510.700195,8525.75,8525.75,263100,123.599609,93.75
2016-11-11,8456.650391,8460.599609,8284.950195,8296.299805,8296.299805,266900,-69.099609,-229.450195
2016-11-15,8284.849609,8288.549805,8093.200195,8108.450195,8108.450195,359200,-11.450196,-187.84961
2016-11-16,8205.650391,8210.049805,8089.399902,8111.600098,8111.600098,269500,97.200196,3.149903
2016-11-17,8105.100098,8151.25,8060.299805,8079.950195,8079.950195,191300,-6.5,-31.649903
2016-11-18,8097.549805,8128.950195,8048.299805,8074.100098,8074.100098,161200,17.59961,-5.850097
2016-11-21,8102.100098,8102.450195,7916.399902,7929.100098,7929.100098,218800,28,-145
2016-11-22,7989.149902,8019.049805,7938.149902,8002.299805,8002.299805,210200,60.049804,73.199707
2016-11-23,8051.200195,8055.200195,7973.100098,8033.299805,8033.299805,181000,48.90039,31
2016-11-24,8011.799805,8024.850098,7952.549805,7965.5,7965.5,260500,-21.5,-67.799805
2016-11-25,8007.950195,8122.25,7976.75,8114.299805,8114.299805,177900,42.450195,148.799805
2016-11-28,8080.649902,8146.5,8066.5,8126.899902,8126.899902,189700,-33.649903,12.600097
2016-11-29,8131.549805,8197.349609,8128.700195,8142.149902,8142.149902,189700,4.649903,15.25
2016-11-30,8172.149902,8234.25,8139.25,8224.5,8224.5,248000,30,82.350098
2016-12-01,8244,8250.799805,8185.049805,8192.900391,8192.900391,157700,19.5,-31.599609
2016-12-02,8153.549805,8159.299805,8070.049805,8086.799805,8086.799805,171500,-39.350586,-106.100586
2016-12-05,8088.75,8141.899902,8056.850098,8128.75,8128.75,126500,1.950195,41.950195
2016-12-06,8153.149902,8178.700195,8130.850098,8143.149902,8143.149902,115300,24.399902,14.399902
